Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\data\Sebastian_Rejman\Nasrin\2024_03_27_TGA of 9 Sample\NF_TGA_001_004_PVC-high weight.tg8d 
Operator ID:	 
Sample ID:	NF_TGA_001_PVC-high weight_004 
Comment: 	 
Serial Number:	526B20120104 
Data Collected:	01/04/2024 18:40:22 
Sample Weight:	0.845 mg 
Display Weight:	0.845 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\PW 20230705.tg8c 
Date/Time:	06/07/2023 11:54:27 
Initial Conditions 
Temperature:	 50.00 °C 
Baseline Filename:	 
End Condition:	Go To:	50.00°C 
Total Points in Run:	12577 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 45.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 50.00°C 
 
2)	Heat from 50.00°C to 130.00°C at 5.00°C/min 
 
3)	Hold for 20.0 min at 130.00°C 
 
4)	Heat from 130.00°C to 600.00°C at 5.00°C/min 
 
5)	Hold for 5.0 min at 600.00°C 
 
6)	Cool from 600.00°C to 50.00°C at 500.00°C/min 
 
7)	Hold for 20.0 min at 50.00°C 
 
8)	Heat from 50.00°C to 800.00°C at 20.00°C/min 
		Switch the Gas to Oxygen at 45.0 ml/min  
			Action occurs Immediately 
 
9)	Hold for 15.0 min at 800.00°C 
		Switch the Gas to Nitrogen at 45.0 ml/min  
			Action occurs Immediately 
 
1) TGA Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Sample     	Balance      
	3.466667	0.843262	0.000000	62.410000	62.070000	44.900000	70.000000 
	3.483333	0.843262	0.000000	62.490000	62.190000	44.900000	70.000000 
	3.500000	0.843262	0.000000	62.570000	62.280000	44.900000	70.000000 
	3.516667	0.843262	0.000000	62.660000	62.360000	44.900000	70.000000 
	3.533333	0.843228	0.000000	62.740000	62.410000	44.900000	70.000000 
	3.550000	0.843262	0.000000	62.820000	62.450000	44.900000	70.000000 
	3.566667	0.843228	0.000000	62.910000	62.490000	44.900000	70.000000 
	3.583333	0.843228	0.000000	62.990000	62.540000	44.900000	70.000000 
	3.600000	0.843228	0.000000	63.070000	62.620000	44.900000	70.000000 
	3.616667	0.843194	0.000000	63.160000	62.720000	44.900000	70.000000 
	3.633333	0.843194	0.000000	63.240000	62.830000	44.900000	70.000000 
	3.650000	0.843194	0.000000	63.320000	62.940000	44.900000	70.000000 
	3.666667	0.843194	0.000000	63.410000	63.050000	44.900000	70.000000 
	3.683333	0.843194	0.000000	63.490000	63.140000	44.900000	70.000000 
	3.700000	0.843194	0.000000	63.570000	63.210000	44.900000	70.000000 
	3.716667	0.843194	0.000000	63.660000	63.270000	44.900000	70.000000 
	3.733333	0.843194	0.000000	63.740000	63.330000	44.900000	70.000000 
	3.750000	0.843194	0.000000	63.820000	63.400000	44.900000	70.000000 
	3.766667	0.843228	0.000000	63.910000	63.460000	44.900000	70.000000 
	3.783333	0.843228	0.000000	63.990000	63.540000	44.900000	70.000000 
	3.800000	0.843262	0.000000	64.070000	63.650000	44.900000	70.000000 
	3.816667	0.843262	0.000000	64.160000	63.760000	44.900000	70.000000 
	3.833333	0.843296	0.000000	64.240000	63.870000	44.900000	70.000000 
	3.850000	0.843296	0.000000	64.320000	63.980000	44.900000	70.000000 
	3.866667	0.843296	0.000000	64.410000	64.070000	44.900000	70.000000 
	3.883333	0.843296	0.000000	64.490000	64.140000	44.900000	69.900000 
	3.900000	0.843262	0.000000	64.570000	64.200000	44.900000	70.000000 
	3.916667	0.843228	0.000000	64.660000	64.250000	44.900000	69.900000 
	3.933333	0.843228	0.000000	64.740000	64.300000	44.900000	70.000000 
	3.950000	0.843194	0.000000	64.820000	64.370000	44.800000	70.000000 
	3.966667	0.843194	0.000000	64.910000	64.450000	44.900000	70.000000 
	3.983333	0.843194	0.000000	64.990000	64.550000	44.900000	70.000000 
	4.000000	0.843161	0.000000	65.070000	64.660000	44.900000	69.900000 
	4.016667	0.843161	0.000000	65.160000	64.790000	44.900000	69.900000 
	4.033333	0.843161	0.000000	65.240000	64.910000	45.000000	69.900000 
	4.050000	0.843161	0.000000	65.320000	65.020000	45.000000	70.000000 
	4.066667	0.843161	0.000000	65.410000	65.100000	44.900000	70.000000 
